0,0.09006285667419434,0.17070865631103516,0.2460641860961914,0.31727099418640137,0.3850138187408447
200,0.03499741107225418,0.09965343028306961,0.20312940329313278,0.34616679698228836,0.5165176764130592
400,0.07155627012252808,0.17713674902915955,0.3130563199520111,0.47089073061943054,0.6474867761135101
600,0.04440639168024063,0.1216379702091217,0.22798538208007812,0.35626059770584106,0.5058963298797607
800,0.04067237675189972,0.10496959090232849,0.20203933119773865,0.3469930589199066,0.5568581223487854
1000,0.06184782087802887,0.14903651177883148,0.2679237425327301,0.42800042033195496,0.6216066777706146
1200,0.07561939209699631,0.18511026352643967,0.323780857026577,0.49797817319631577,0.703423522412777
1400,0.05002574250102043,0.1363220252096653,0.26182400062680244,0.43301190808415413,0.6450042612850666
1600,0.04567592591047287,0.1175510510802269,0.2474646046757698,0.43102989345788956,0.6471821442246437
1800,0.07304874807596207,0.17618270963430405,0.3061516657471657,0.4601883366703987,0.6679018810391426
2000,0.05209058150649071,0.14106399193406105,0.27010122314095497,0.4575902856886387,0.699872437864542
2200,0.07537666708230972,0.16727858036756516,0.29271509498357773,0.4932481572031975,0.7535227462649345
2400,0.053198426961898804,0.14945946633815765,0.2938759922981262,0.48977482318878174,0.7224947214126587
2600,0.04822781682014465,0.14904692769050598,0.28725311160087585,0.44165828824043274,0.636548787355423
2800,0.04559820890426636,0.12394209206104279,0.2560693770647049,0.448174312710762,0.66495181620121
3000,0.03363041579723358,0.12313880771398544,0.2977123185992241,0.5139313563704491,0.7676345333456993
3200,0.09229418635368347,0.2212977409362793,0.37484902143478394,0.5502980947494507,0.7630406022071838
3400,0.04976072907447815,0.1431768387556076,0.3102475255727768,0.5351565033197403,0.7970964461565018
3600,0.02309698611497879,0.07473800331354141,0.19912902265787125,0.3644869402050972,0.5702225938439369
3800,0.014575883746147156,0.06828770041465759,0.22211477905511856,0.44164884835481644,0.6972402408719063
4000,0.054770007729530334,0.14720715582370758,0.2778622657060623,0.46541832387447357,0.7030943483114243
4200,0.046663664281368256,0.14718040823936462,0.29134276509284973,0.48901963233947754,0.7409228682518005
4400,0.04062497615814209,0.11215180158615112,0.25800536572933197,0.4643179327249527,0.7008195072412491
4600,0.06336401402950287,0.19600501656532288,0.3722706735134125,0.5727808773517609,0.7827687561511993
4800,0.0848761573433876,0.24462106078863144,0.4987562820315361,0.8140025660395622,1.1526606008410454
5000,0.05869056284427643,0.14433223009109497,0.2826961874961853,0.5053166747093201,0.7855380773544312
