0,0.07962512969970703,0.14779448509216309,0.20914387702941895,0.26530134677886963,0.31728672981262207
200,0.08734388649463654,0.19593839347362518,0.31645049154758453,0.4532119184732437,0.6032831817865372
400,0.06155690550804138,0.1520506739616394,0.28697569668293,0.4609793573617935,0.6597358733415604
600,0.12151987850666046,0.27992258965969086,0.48213891685009,0.7278091758489609,0.9917797297239304
800,0.08143603801727295,0.20001539587974548,0.3581386208534241,0.5761038362979889,0.8865469992160797
1000,0.11111059784889221,0.276004821062088,0.4794018566608429,0.7052951753139496,0.9666262567043304
1200,0.12163694202899933,0.26093561947345734,0.41986022889614105,0.5954171866178513,0.8032691329717636
1400,0.12271492183208466,0.26622162759304047,0.46494676172733307,0.717781737446785,1.0452541261911392
1600,0.14711031317710876,0.3314473032951355,0.5833935737609863,0.9022790193557739,1.2908743619918823
1800,0.10373657941818237,0.2610042691230774,0.4557075500488281,0.6850782036781311,0.9593847990036011
2000,0.09757715463638306,0.23317864537239075,0.43236249685287476,0.6648001670837402,0.9382003545761108
2200,0.09040060639381409,0.21585248410701752,0.3699205368757248,0.5658487528562546,0.8194471448659897
2400,0.22098469734191895,0.5150690674781799,0.8811355829238892,1.3156805038452148,1.8274978399276733
2600,0.19764107465744019,0.4186807870864868,0.6785739660263062,0.9967484474182129,1.4137741327285767
2800,0.14511972665786743,0.37179145216941833,0.6997490227222443,1.1796632707118988,1.7794454991817474
3000,0.15001621842384338,0.3585950434207916,0.6134004890918732,0.9312520325183868,1.3254053890705109
3200,0.12374541163444519,0.3213576078414917,0.6109301447868347,1.0015339255332947,1.4609952569007874
3400,0.07897154986858368,0.21222026646137238,0.4313482195138931,0.7494427114725113,1.1706297546625137
3600,0.22464308142662048,0.562362402677536,1.044583410024643,1.6829814612865448,2.4175643622875214
3800,0.10073667764663696,0.2440946400165558,0.4838624894618988,0.8198817670345306,1.2423319518566132
4000,0.17377418279647827,0.3850499093532562,0.6665838062763214,1.0348873436450958,1.4838087856769562
4200,0.20894014835357666,0.4545460343360901,0.7555873990058899,1.116064965724945,1.5351312756538391
4400,0.22317075729370117,0.5074771642684937,0.872684121131897,1.3195134401321411,1.8360978364944458
4600,0.1501511037349701,0.34420549869537354,0.5878945589065552,0.8997220396995544,1.2829554677009583
4800,0.05822835862636566,0.15263967216014862,0.2829736918210983,0.44109903275966644,0.6279277056455612
5000,0.12096330523490906,0.26815155148506165,0.44585415720939636,0.6677790582180023,0.9580009877681732
